ID_Vivienda,ID_Persona,Edad_Hijo,Sexo_Hijo,Años_Escolaridad_Hijo,Educacion_Hijo,Edad_Padre,Sexo_Padre,Años_Escolaridad_Padre,Educacion_Padre,Tipo_Movilidad,Ingreso_Hogar,Ingreso_PerCapita,Quintil_Ingreso,Nivel_Socioeconomico,Area,Situacion_Pobreza,Miembros_Hogar
1660408.0,4.0,24.0,Mujer,16.0,Superior,47.0,Mujer,10.0,Media,Movilidad Ascendente,2420000.0,484000.0,Q4,NSE bajo,Urbano,Pobre extremo,5
1660408.0,5.0,22.0,Hombre,15.0,Superior,47.0,Mujer,10.0,Media,Movilidad Ascendente,2420000.0,484000.0,Q4,NSE bajo,Urbano,Pobre extremo,5
1660607.0,3.0,19.0,Hombre,14.0,Superior,54.0,Hombre,15.0,Superior,Reproducción,1463221.0,487740.3333333333,Q3,NSE medio,Rural,Pobre extremo,3
1660608.0,2.0,34.0,Hombre,10.0,Media,64.0,Mujer,12.0,Media,Reproducción,1143333.0,381111.0,Q2,NSE medio,Rural,Pobre extremo,3
1660609.0,2.0,40.0,Mujer,10.0,Media,65.0,Mujer,5.0,Básica o menos,Movilidad Ascendente,968861.0,322953.6666666667,Q2,NSE bajo,Rural,Pobre extremo,3
1660609.0,3.0,36.0,Hombre,12.0,Media,65.0,Mujer,5.0,Básica o menos,Movilidad Ascendente,968861.0,322953.6666666667,Q2,NSE bajo,Rural,Pobre extremo,3
1665202.0,3.0,34.0,Hombre,8.0,Básica o menos,66.0,Hombre,20.0,Superior,Movilidad Descendente,2195088.0,439017.6,Q4,NSE alto,Urbano,Pobre extremo,5
1665203.0,3.0,22.0,Mujer,15.0,Superior,53.0,Hombre,17.0,Superior,Reproducción,4268594.0,1422864.6666666667,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
1665204.0,3.0,31.0,Hombre,16.0,Superior,78.0,Hombre,19.0,Superior,Reproducción,4928000.0,1642666.6666666667,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
1665206.0,2.0,31.0,Hombre,22.0,Superior,61.0,Mujer,22.0,Superior,Reproducción,1870000.0,935000.0,Q4,NSE alto,Urbano,Pobre extremo,2
1665207.0,3.0,35.0,Mujer,17.0,Superior,60.0,Mujer,15.0,Superior,Reproducción,4450000.0,1112500.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
1665504.0,3.0,39.0,Mujer,12.0,Media,73.0,Hombre,9.0,Media,Reproducción,1499778.0,299955.6,Q3,NSE medio,Urbano,Pobre extremo,5
1670702.0,3.0,19.0,Mujer,13.0,Superior,50.0,Mujer,19.0,Superior,Reproducción,7370833.0,1228472.1666666667,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,6
1674505.0,2.0,19.0,Mujer,14.0,Superior,40.0,Mujer,12.0,Media,Movilidad Ascendente,382388.0,191194.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
1674506.0,4.0,39.0,Hombre,12.0,Media,75.0,Hombre,5.0,Básica o menos,Movilidad Ascendente,1658455.0,552818.3333333334,Q3,NSE medio,Urbano,Pobre extremo,3
1674508.0,3.0,31.0,Hombre,12.0,Media,62.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1073935.0,214787.0,Q2,NSE bajo,Urbano,Pobre extremo,5
1674508.0,4.0,24.0,Hombre,8.0,Básica o menos,62.0,Mujer,8.0,Básica o menos,Reproducción,1073935.0,214787.0,Q2,NSE bajo,Urbano,Pobre extremo,5
1674508.0,5.0,38.0,Hombre,5.0,Básica o menos,62.0,Mujer,8.0,Básica o menos,Reproducción,1073935.0,214787.0,Q2,NSE bajo,Urbano,Pobre extremo,5
1676701.0,2.0,20.0,Mujer,11.0,Media,53.0,Mujer,7.0,Básica o menos,Movilidad Ascendente,429845.0,143281.66666666666,Q1 (Más pobre),NSE bajo,Urbano,Pobre no extremo,3
1676702.0,3.0,35.0,Hombre,10.0,Media,53.0,Hombre,9.0,Media,Reproducción,986250.0,328750.0,Q2,NSE medio,Urbano,Pobre extremo,3
1677508.0,1.0,39.0,Hombre,12.0,Media,56.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1657068.0,552356.0,Q3,NSE medio,Urbano,Pobre extremo,3
1678401.0,3.0,33.0,Mujer,13.0,Superior,54.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1940041.0,277148.71428571426,Q4,NSE bajo,Rural,Pobre extremo,7
1678402.0,2.0,32.0,Hombre,17.0,Superior,55.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,2254167.0,1127083.5,Q4,NSE bajo,Rural,Pobre extremo,2
1678404.0,2.0,20.0,Hombre,14.0,Superior,40.0,Mujer,9.0,Media,Movilidad Ascendente,621560.0,207186.66666666666,Q1 (Más pobre),NSE bajo,Rural,Pobre extremo,3
1678407.0,3.0,39.0,Mujer,0.0,Básica o menos,63.0,Hombre,8.0,Básica o menos,Reproducción,1306435.0,435478.3333333333,Q2,NSE bajo,Rural,Pobre extremo,3
1678409.0,2.0,23.0,Hombre,12.0,Media,49.0,Mujer,15.0,Superior,Movilidad Descendente,1166667.0,583333.5,Q2,NSE medio,Rural,Pobre extremo,2
1680303.0,5.0,27.0,Mujer,18.0,Superior,57.0,Hombre,12.0,Media,Movilidad Ascendente,2969043.0,494840.5,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,6
1680303.0,6.0,24.0,Mujer,16.0,Superior,57.0,Hombre,12.0,Media,Movilidad Ascendente,2969043.0,494840.5,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,6
1680306.0,2.0,20.0,Hombre,15.0,Superior,54.0,Mujer,12.0,Media,Movilidad Ascendente,658785.0,164696.25,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
1680307.0,2.0,26.0,Mujer,12.0,Media,44.0,Mujer,12.0,Media,Reproducción,500000.0,100000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre no extremo,5
1680307.0,3.0,25.0,Hombre,17.0,Superior,44.0,Mujer,12.0,Media,Movilidad Ascendente,500000.0,100000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre no extremo,5
1681801.0,3.0,18.0,Mujer,12.0,Media,45.0,Hombre,18.0,Superior,Movilidad Descendente,7500000.0,1500000.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
1683803.0,2.0,29.0,Mujer,8.0,Básica o menos,62.0,Hombre,6.0,Básica o menos,Reproducción,950000.0,190000.0,Q2,NSE bajo,Urbano,Pobre extremo,5
1685703.0,1.0,25.0,Hombre,12.0,Media,49.0,Mujer,12.0,Media,Reproducción,947119.0,315706.3333333333,Q2,NSE medio,Urbano,Pobre extremo,3
1685703.0,2.0,18.0,Hombre,12.0,Media,49.0,Mujer,12.0,Media,Reproducción,947119.0,315706.3333333333,Q2,NSE medio,Urbano,Pobre extremo,3
1685803.0,2.0,25.0,Mujer,12.0,Media,55.0,Mujer,17.0,Superior,Movilidad Descendente,1585834.0,396458.5,Q3,NSE medio,Urbano,Pobre extremo,4
1685806.0,2.0,34.0,Hombre,17.0,Superior,67.0,Mujer,12.0,Media,Movilidad Ascendente,1614607.0,807303.5,Q3,NSE medio,Urbano,Pobre extremo,2
1685808.0,4.0,39.0,Hombre,11.0,Media,64.0,Mujer,12.0,Media,Reproducción,1893917.0,473479.25,Q4,NSE bajo,Urbano,Pobre extremo,4
1686402.0,2.0,32.0,Mujer,12.0,Media,56.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,1244220.0,207370.0,Q2,NSE bajo,Urbano,Pobre extremo,6
1686402.0,3.0,25.0,Hombre,12.0,Media,56.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,1244220.0,207370.0,Q2,NSE bajo,Urbano,Pobre extremo,6
1686403.0,3.0,20.0,Hombre,12.0,Media,50.0,Mujer,12.0,Media,Reproducción,1305000.0,435000.0,Q2,NSE medio,Urbano,Pobre extremo,3
1687505.0,3.0,28.0,Hombre,20.0,Superior,55.0,Hombre,16.0,Superior,Reproducción,4511667.0,902333.4,Q5 (Más rico),NSE alto,Rural,Pobre extremo,5
1687505.0,4.0,26.0,Hombre,17.0,Superior,55.0,Hombre,16.0,Superior,Reproducción,4511667.0,902333.4,Q5 (Más rico),NSE alto,Rural,Pobre extremo,5
1687505.0,5.0,23.0,Hombre,17.0,Superior,55.0,Hombre,16.0,Superior,Reproducción,4511667.0,902333.4,Q5 (Más rico),NSE alto,Rural,Pobre extremo,5
1687507.0,2.0,34.0,Hombre,16.0,Superior,62.0,Mujer,14.0,Superior,Reproducción,4240833.0,1413611.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,3
1687508.0,3.0,22.0,Hombre,15.0,Superior,62.0,Hombre,17.0,Superior,Reproducción,3500000.0,700000.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,5
1687509.0,3.0,19.0,Hombre,14.0,Superior,49.0,Hombre,18.0,Superior,Reproducción,10621667.0,2655416.75,Q5 (Más rico),NSE alto,Rural,Pobre extremo,4
1687510.0,2.0,36.0,Mujer,0.0,Básica o menos,64.0,Hombre,17.0,Superior,Movilidad Descendente,2593935.0,1296967.5,Q4,NSE alto,Rural,Pobre extremo,2
1690904.0,2.0,26.0,Hombre,16.0,Superior,46.0,Mujer,15.0,Superior,Reproducción,1669000.0,834500.0,Q3,NSE medio,Urbano,Pobre extremo,2
1690905.0,2.0,36.0,Hombre,15.0,Superior,64.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1280323.0,640161.5,Q2,NSE bajo,Urbano,Pobre extremo,2
1690906.0,1.0,27.0,Hombre,12.0,Media,48.0,Hombre,15.0,Superior,Movilidad Descendente,600000.0,120000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
1690906.0,1.0,27.0,Hombre,12.0,Media,47.0,Mujer,13.0,Media,Reproducción,600000.0,120000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
1690906.0,2.0,25.0,Mujer,14.0,Superior,48.0,Hombre,15.0,Superior,Reproducción,600000.0,120000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
1690906.0,2.0,25.0,Mujer,14.0,Superior,47.0,Mujer,13.0,Media,Movilidad Ascendente,600000.0,120000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
1690907.0,2.0,32.0,Hombre,13.0,Superior,60.0,Mujer,14.0,Superior,Reproducción,1205000.0,301250.0,Q2,NSE medio,Urbano,Pobre extremo,4
1690907.0,3.0,26.0,Hombre,12.0,Media,60.0,Mujer,14.0,Superior,Movilidad Descendente,1205000.0,301250.0,Q2,NSE medio,Urbano,Pobre extremo,4
1690907.0,4.0,22.0,Mujer,13.0,Superior,60.0,Mujer,14.0,Superior,Reproducción,1205000.0,301250.0,Q2,NSE medio,Urbano,Pobre extremo,4
1692901.0,2.0,26.0,Hombre,17.0,Superior,65.0,Mujer,12.0,Media,Movilidad Ascendente,1272250.0,636125.0,Q2,NSE medio,Urbano,Pobre extremo,2
1692902.0,3.0,19.0,Hombre,13.0,Superior,39.0,Mujer,13.0,Media,Movilidad Ascendente,2143333.0,428666.6,Q4,NSE bajo,Urbano,Pobre extremo,5
1692906.0,3.0,22.0,Mujer,16.0,Superior,48.0,Hombre,12.0,Media,Movilidad Ascendente,1248622.0,312155.5,Q2,NSE medio,Urbano,Pobre extremo,4
1692907.0,3.0,33.0,Hombre,12.0,Media,67.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1763000.0,587666.6666666666,Q3,NSE medio,Urbano,Pobre extremo,3
1693705.0,2.0,22.0,Mujer,16.0,Superior,42.0,Mujer,15.0,Superior,Reproducción,2000000.0,500000.0,Q4,NSE alto,Urbano,Pobre extremo,4
1693706.0,2.0,36.0,Hombre,17.0,Superior,56.0,Mujer,17.0,Superior,Reproducción,2176491.0,725497.0,Q4,NSE alto,Urbano,Pobre extremo,3
1697601.0,2.0,40.0,Mujer,11.0,Media,61.0,Mujer,14.0,Superior,Movilidad Descendente,593935.0,197978.33333333334,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
1697601.0,3.0,28.0,Mujer,16.0,Superior,61.0,Mujer,14.0,Superior,Reproducción,593935.0,197978.33333333334,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
1697602.0,3.0,22.0,Mujer,15.0,Superior,62.0,Mujer,14.0,Superior,Reproducción,1236667.0,309166.75,Q2,NSE medio,Urbano,Pobre extremo,4
1697604.0,3.0,27.0,Hombre,12.0,Media,62.0,Hombre,12.0,Media,Reproducción,900000.0,300000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
1697607.0,3.0,27.0,Hombre,10.0,Media,65.0,Mujer,11.0,Media,Reproducción,680000.0,170000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
1698003.0,1.0,19.0,Hombre,12.0,Media,39.0,Mujer,15.0,Superior,Movilidad Descendente,3281725.0,656345.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
1698004.0,4.0,34.0,Hombre,15.0,Superior,71.0,Mujer,12.0,Media,Movilidad Ascendente,1966611.0,491652.75,Q4,NSE bajo,Urbano,Pobre extremo,4
1699904.0,3.0,25.0,Hombre,17.0,Superior,67.0,Hombre,9.0,Media,Movilidad Ascendente,3500932.0,875233.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,4
1701601.0,3.0,18.0,Mujer,12.0,Media,60.0,Hombre,12.0,Media,Reproducción,1965786.0,655262.0,Q4,NSE bajo,Urbano,Pobre extremo,3
1701605.0,2.0,33.0,Hombre,12.0,Media,71.0,Mujer,5.0,Básica o menos,Movilidad Ascendente,409778.0,204889.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
1701607.0,2.0,18.0,Mujer,12.0,Media,53.0,Hombre,12.0,Media,Reproducción,730000.0,365000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
1701608.0,1.0,21.0,Mujer,14.0,Superior,48.0,Mujer,15.0,Superior,Reproducción,1029693.0,343231.0,Q2,NSE medio,Urbano,Pobre extremo,3
1705103.0,2.0,33.0,Hombre,17.0,Superior,65.0,Hombre,12.0,Media,Movilidad Ascendente,2071667.0,690555.6666666666,Q4,NSE bajo,Urbano,Pobre extremo,3
1705105.0,3.0,32.0,Mujer,16.0,Superior,84.0,Hombre,5.0,Básica o menos,Movilidad Ascendente,1429679.0,238279.83333333334,Q3,NSE medio,Urbano,Pobre extremo,6
1705106.0,3.0,25.0,Mujer,17.0,Superior,57.0,Hombre,12.0,Media,Movilidad Ascendente,3873178.0,1291059.3333333333,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
1705107.0,3.0,33.0,Mujer,12.0,Media,63.0,Hombre,12.0,Media,Reproducción,2356667.0,392777.8333333333,Q4,NSE bajo,Urbano,Pobre extremo,6
1708101.0,2.0,19.0,Hombre,14.0,Superior,41.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,472636.0,157545.33333333334,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
1708102.0,3.0,25.0,Hombre,13.0,Media,47.0,Mujer,9.0,Media,Reproducción,760000.0,253333.33333333334,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
1708107.0,3.0,36.0,Hombre,12.0,Media,60.0,Hombre,6.0,Básica o menos,Movilidad Ascendente,1840000.0,368000.0,Q4,NSE bajo,Urbano,Pobre extremo,5
1708107.0,4.0,27.0,Hombre,16.0,Superior,60.0,Hombre,6.0,Básica o menos,Movilidad Ascendente,1840000.0,368000.0,Q4,NSE bajo,Urbano,Pobre extremo,5
1708107.0,5.0,19.0,Mujer,12.0,Media,60.0,Hombre,6.0,Básica o menos,Movilidad Ascendente,1840000.0,368000.0,Q4,NSE bajo,Urbano,Pobre extremo,5
1711501.0,3.0,23.0,Mujer,12.0,Media,48.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,1924083.0,384816.6,Q4,NSE bajo,Urbano,Pobre extremo,5
1711505.0,3.0,29.0,Mujer,17.0,Superior,64.0,Hombre,10.0,Media,Movilidad Ascendente,3430875.0,686175.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
1711505.0,5.0,39.0,Hombre,12.0,Media,64.0,Hombre,10.0,Media,Reproducción,3430875.0,686175.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
1711507.0,3.0,20.0,Hombre,12.0,Media,61.0,Hombre,11.0,Media,Reproducción,1100000.0,366666.6666666667,Q2,NSE medio,Urbano,Pobre extremo,3
1711602.0,2.0,19.0,Mujer,14.0,Superior,44.0,Hombre,17.0,Superior,Reproducción,9850000.0,3283333.3333333335,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
1711605.0,3.0,23.0,Mujer,12.0,Media,42.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1323187.0,189026.7142857143,Q2,NSE bajo,Urbano,Pobre extremo,7
1711605.0,4.0,21.0,Mujer,13.0,Superior,42.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1323187.0,189026.7142857143,Q2,NSE bajo,Urbano,Pobre extremo,7
1714603.0,2.0,33.0,Hombre,12.0,Media,58.0,Mujer,9.0,Media,Reproducción,1180000.0,295000.0,Q2,NSE medio,Urbano,Pobre extremo,4
1714603.0,3.0,22.0,Mujer,16.0,Superior,58.0,Mujer,9.0,Media,Movilidad Ascendente,1180000.0,295000.0,Q2,NSE medio,Urbano,Pobre extremo,4
1714603.0,4.0,34.0,Hombre,14.0,Superior,58.0,Mujer,9.0,Media,Movilidad Ascendente,1180000.0,295000.0,Q2,NSE medio,Urbano,Pobre extremo,4
1716008.0,3.0,28.0,Hombre,16.0,Superior,54.0,Hombre,17.0,Superior,Reproducción,3412500.0,853125.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
1716104.0,2.0,27.0,Mujer,18.0,Superior,47.0,Mujer,12.0,Media,Movilidad Ascendente,700000.0,233333.33333333334,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
1716401.0,2.0,35.0,Hombre,16.0,Superior,60.0,Mujer,12.0,Media,Movilidad Ascendente,1300000.0,433333.3333333333,Q2,NSE medio,Urbano,Pobre extremo,3
1716401.0,3.0,29.0,Mujer,12.0,Media,60.0,Mujer,12.0,Media,Reproducción,1300000.0,433333.3333333333,Q2,NSE medio,Urbano,Pobre extremo,3
1716402.0,3.0,24.0,Mujer,17.0,Superior,55.0,Hombre,16.0,Superior,Reproducción,5716666.0,1143333.2,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
1716402.0,4.0,20.0,Hombre,15.0,Superior,55.0,Hombre,16.0,Superior,Reproducción,5716666.0,1143333.2,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
1716407.0,3.0,30.0,Hombre,17.0,Superior,65.0,Hombre,12.0,Media,Movilidad Ascendente,1788000.0,596000.0,Q3,NSE medio,Urbano,Pobre extremo,3
1717205.0,3.0,25.0,Hombre,17.0,Superior,54.0,Hombre,17.0,Superior,Reproducción,5600000.0,1400000.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,4
1717205.0,4.0,20.0,Hombre,14.0,Superior,54.0,Hombre,17.0,Superior,Reproducción,5600000.0,1400000.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,4
1717206.0,3.0,20.0,Hombre,14.0,Superior,54.0,Hombre,17.0,Superior,Reproducción,3800000.0,950000.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,4
1717209.0,2.0,31.0,Hombre,17.0,Superior,60.0,Mujer,20.0,Superior,Reproducción,4021667.0,2010833.5,Q5 (Más rico),NSE alto,Rural,Pobre extremo,2
1717210.0,3.0,27.0,Hombre,17.0,Superior,56.0,Hombre,19.0,Superior,Reproducción,6052924.0,1513231.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,4
1717210.0,4.0,24.0,Mujer,17.0,Superior,56.0,Hombre,19.0,Superior,Reproducción,6052924.0,1513231.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,4
1719902.0,2.0,34.0,Hombre,14.0,Superior,61.0,Mujer,14.0,Superior,Reproducción,4197469.0,839493.8,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
1719902.0,4.0,32.0,Mujer,16.0,Superior,61.0,Mujer,14.0,Superior,Reproducción,4197469.0,839493.8,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
1719908.0,3.0,21.0,Mujer,13.0,Superior,43.0,Mujer,19.0,Superior,Reproducción,2822750.0,705687.5,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
1724602.0,3.0,35.0,Mujer,12.0,Media,52.0,Mujer,12.0,Media,Reproducción,1390472.0,278094.4,Q3,NSE medio,Urbano,Pobre extremo,5
1724602.0,4.0,33.0,Hombre,12.0,Media,52.0,Mujer,12.0,Media,Reproducción,1390472.0,278094.4,Q3,NSE medio,Urbano,Pobre extremo,5
1724606.0,3.0,40.0,Hombre,15.0,Superior,65.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1048935.0,349645.0,Q2,NSE bajo,Urbano,Pobre extremo,3
1725504.0,2.0,32.0,Hombre,12.0,Media,63.0,Mujer,10.0,Media,Reproducción,1043333.0,521666.5,Q2,NSE medio,Rural,Pobre extremo,2
1725510.0,2.0,21.0,Mujer,12.0,Media,63.0,Hombre,5.0,Básica o menos,Movilidad Ascendente,1813333.0,604444.3333333334,Q3,NSE medio,Rural,Pobre extremo,3
1725510.0,3.0,34.0,Hombre,12.0,Media,63.0,Hombre,5.0,Básica o menos,Movilidad Ascendente,1813333.0,604444.3333333334,Q3,NSE medio,Rural,Pobre extremo,3
1727104.0,3.0,20.0,Mujer,15.0,Superior,54.0,Hombre,12.0,Media,Movilidad Ascendente,7908333.0,1977083.25,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
1727105.0,2.0,21.0,Hombre,13.0,Superior,49.0,Mujer,17.0,Superior,Reproducción,5235000.0,2617500.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,2
1727106.0,3.0,21.0,Mujer,15.0,Superior,53.0,Hombre,19.0,Superior,Reproducción,8671667.0,2890555.6666666665,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
1728301.0,2.0,21.0,Hombre,12.0,Media,26.0,Mujer,16.0,Superior,Movilidad Descendente,1575000.0,262500.0,Q3,NSE medio,Urbano,Pobre extremo,6
1728301.0,2.0,21.0,Hombre,12.0,Media,47.0,Mujer,7.0,Básica o menos,Movilidad Ascendente,1575000.0,262500.0,Q3,NSE medio,Urbano,Pobre extremo,6
1728301.0,3.0,18.0,Hombre,12.0,Media,26.0,Mujer,16.0,Superior,Movilidad Descendente,1575000.0,262500.0,Q3,NSE medio,Urbano,Pobre extremo,6
1728301.0,3.0,18.0,Hombre,12.0,Media,47.0,Mujer,7.0,Básica o menos,Movilidad Ascendente,1575000.0,262500.0,Q3,NSE medio,Urbano,Pobre extremo,6
1728305.0,2.0,23.0,Hombre,8.0,Básica o menos,50.0,Mujer,8.0,Básica o menos,Reproducción,718294.0,239431.33333333334,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
1729302.0,2.0,22.0,Mujer,15.0,Superior,53.0,Mujer,19.0,Superior,Reproducción,354333.0,177166.5,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
1729303.0,4.0,23.0,Hombre,13.0,Superior,43.0,Mujer,12.0,Media,Movilidad Ascendente,1433811.0,238968.5,Q3,NSE medio,Urbano,Pobre extremo,6
1729305.0,3.0,30.0,Mujer,12.0,Media,50.0,Hombre,9.0,Media,Reproducción,3549945.0,295828.75,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,12
1729305.0,7.0,28.0,Mujer,15.0,Superior,50.0,Hombre,9.0,Media,Movilidad Ascendente,3549945.0,295828.75,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,12
1729305.0,11.0,22.0,Hombre,12.0,Media,50.0,Hombre,9.0,Media,Reproducción,3549945.0,295828.75,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,12
1729306.0,3.0,19.0,Hombre,12.0,Media,40.0,Hombre,9.0,Media,Reproducción,1386811.0,277362.2,Q3,NSE medio,Urbano,Pobre extremo,5
1729308.0,3.0,22.0,Mujer,10.0,Media,63.0,Hombre,13.0,Media,Reproducción,697221.0,174305.25,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
1730805.0,3.0,24.0,Hombre,17.0,Superior,41.0,Hombre,21.0,Superior,Reproducción,7421396.0,2473798.6666666665,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
1732005.0,2.0,34.0,Hombre,0.0,Básica o menos,70.0,Mujer,17.0,Superior,Movilidad Descendente,2822179.0,940726.3333333334,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
1732005.0,3.0,24.0,Hombre,17.0,Superior,70.0,Mujer,17.0,Superior,Reproducción,2822179.0,940726.3333333334,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
1733701.0,5.0,25.0,Hombre,15.0,Superior,49.0,Mujer,17.0,Superior,Reproducción,2475076.0,412512.6666666667,Q4,NSE alto,Rural,Pobre extremo,6
1733704.0,4.0,30.0,Mujer,13.0,Superior,72.0,Mujer,13.0,Media,Movilidad Ascendente,2714333.0,542866.6,Q4,NSE bajo,Rural,Pobre extremo,5
1733707.0,3.0,22.0,Hombre,15.0,Superior,64.0,Hombre,17.0,Superior,Reproducción,3037083.0,1012361.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,3
1733710.0,3.0,33.0,Mujer,17.0,Superior,58.0,Mujer,12.0,Media,Movilidad Ascendente,4300000.0,1075000.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,4
1734705.0,2.0,18.0,Mujer,9.0,Media,51.0,Mujer,7.0,Básica o menos,Movilidad Ascendente,430000.0,215000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
1738208.0,2.0,24.0,Hombre,14.0,Superior,47.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,450000.0,225000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
1740702.0,3.0,23.0,Hombre,12.0,Media,50.0,Hombre,13.0,Media,Reproducción,1251955.0,250391.0,Q2,NSE medio,Urbano,Pobre extremo,5
1740702.0,4.0,20.0,Mujer,13.0,Superior,50.0,Hombre,13.0,Media,Movilidad Ascendente,1251955.0,250391.0,Q2,NSE medio,Urbano,Pobre extremo,5
1740702.0,6.0,26.0,Hombre,12.0,Media,50.0,Hombre,13.0,Media,Reproducción,1251955.0,250391.0,Q2,NSE medio,Urbano,Pobre extremo,5
1742701.0,4.0,20.0,Hombre,12.0,Media,50.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,1641834.0,273639.0,Q3,NSE medio,Urbano,Pobre extremo,6
1742704.0,2.0,33.0,Hombre,15.0,Superior,69.0,Mujer,12.0,Media,Movilidad Ascendente,1919371.0,959685.5,Q4,NSE bajo,Urbano,Pobre extremo,2
1746802.0,1.0,36.0,Hombre,18.0,Superior,56.0,Mujer,10.0,Media,Movilidad Ascendente,450000.0,225000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
1749203.0,2.0,22.0,Mujer,16.0,Superior,43.0,Mujer,12.0,Media,Movilidad Ascendente,401000.0,200500.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
1749204.0,3.0,20.0,Hombre,16.0,Superior,60.0,Hombre,11.0,Media,Movilidad Ascendente,1527726.0,305545.2,Q3,NSE medio,Urbano,Pobre extremo,5
1749204.0,4.0,29.0,Mujer,14.0,Superior,60.0,Hombre,11.0,Media,Movilidad Ascendente,1527726.0,305545.2,Q3,NSE medio,Urbano,Pobre extremo,5
